ID,c1,c2,c3,t1,t2,t3
ENSSSCG00000010831,7.737272813,7.801112524,7.595805311,33.82674349,39.01165337,36.59980162
ENSSSCG00000005975,7.769231014,9.212032705,7.477245263,2.744364369,3.071550195,2.087383673
ENSSSCG00000016050,7.776218254,7.603345656,7.59161713,23.80754746,20.06394064,22.14471255
ENSSSCG00000025005,7.77819802,9.588277627,8.204774576,21.12508146,20.05262565,21.36980175
ENSSSCG00000003726,7.812366278,8.608799674,9.102234241,1.280454185,1.65179606,1.638879257
ENSSSCG00000022011,7.822304331,7.598840952,7.807090175,79.20568015,77.71697259,79.65303495
ENSSSCG00000009505,7.87004848,8.62037848,8.103246254,19.20919104,19.39520806,20.1892804
ENSSSCG00000031011,7.884660786,8.796614319,8.403326436,2.355215583,1.697562013,2.157812678
ENSSSCG00000017403,7.898027835,8.619953082,7.194757406,17.84545595,18.82593575,14.91610649
ENSSSCG00000008123,7.94398898,9.485297371,8.636568525,38.75256763,41.29270099,35.4272042
ENSSSCG00000008190,8.122368861,8.369714323,7.81882864,2.368259317,2.778152243,2.480570241
ENSSSCG00000037185,8.151236482,8.390749256,7.800102992,2.645701465,2.690402733,2.43360483
ENSSSCG00000026951,8.200467719,9.010913987,6.739623761,32.38397085,36.86246693,28.39470155
ENSSSCG00000013425,8.290261581,9.118044894,9.029477291,24.50435469,26.97004225,18.34771775
ENSSSCG00000037535,8.331781206,7.258953614,6.758608488,0.07577903,0.201310157,0.157125607
ENSSSCG00000028282,8.338870179,8.011178065,6.652657641,22.52915861,31.69797481,23.86890634
ENSSSCG00000014013,8.354592971,8.671154238,8.845983462,2.943838515,3.183190087,2.844937657
ENSSSCG00000013554,8.402180816,9.104985018,8.175562611,19.71771467,19.73584008,18.90505658
ENSSSCG00000038469,8.437943432,8.71938663,8.772432109,2.350377066,2.103047275,2.402757894
ENSSSCG00000009434,8.441768952,8.645741356,8.310724248,35.14443793,32.00224237,31.77430335
ENSSSCG00000000457,8.4456064,8.861888831,9.248777007,26.79943687,26.19963447,27.85892233
ENSSSCG00000009567,8.446406192,9.291084752,8.809708529,2.875179165,3.078897239,2.672707029
ENSSSCG00000016461,8.505640483,13.83968819,9.038745726,28.2320747,39.37891988,20.91567505
ENSSSCG00000037158,8.511300905,8.519358466,9.2179063,1.889559198,1.920578164,1.958972935
ENSSSCG00000035859,8.558146911,10.17510052,6.432289038,24.44850305,33.9978858,23.5361554
ENSSSCG00000007850,8.563302884,6.811627046,9.017015639,2.001277289,1.373423149,1.763575781
ENSSSCG00000038410,8.57139468,12.32967193,8.204808347,24.69541032,25.36274252,21.56141069
ENSSSCG00000001556,8.587461078,8.334169244,8.76011246,27.88438541,25.96782514,26.90316046
ENSSSCG00000037733,8.587574932,9.485493048,9.999608581,2.500893222,1.912588161,2.266935864
ENSSSCG00000013885,8.589439949,9.40352685,8.652612981,1.165827804,1.001073213,0.659266347
ENSSSCG00000033879,8.621992356,10.88139923,9.252089588,36.38250898,36.18876879,34.66877815
ENSSSCG00000016900,8.627966702,10.18740267,9.38017737,144.3083739,179.4074351,181.4386333
ENSSSCG00000015864,8.638571564,9.319727764,7.094904305,2.562944625,2.960720843,1.822372421
ENSSSCG00000023441,8.640429321,10.91148475,8.847579625,2.215949185,1.805273545,1.654094154
ENSSSCG00000015273,8.643037645,13.60096101,7.762797818,45.61502115,49.42807548,34.87432153
ENSSSCG00000033539,8.730579667,9.65505569,8.724547203,0.752866042,0.538466946,0.390261443
ENSSSCG00000029174,8.736957128,11.87620235,11.72772096,61.27637593,56.65432403,63.80381344
ENSSSCG00000003839,8.762125509,9.61156529,9.745086336,62.30978223,62.7479035,58.55660342
ENSSSCG00000002380,8.779842579,7.003641488,8.655846347,2.323758019,1.496523692,1.752088894
ENSSSCG00000006648,8.784779401,8.873380606,10.4725231,24.6617104,22.75501879,24.42822382
ENSSSCG00000017723,8.82138072,4.880487962,3.043124755,2488.905396,2680.800394,1989.481229
ENSSSCG00000007286,8.8311512,9.034402893,8.271453364,1.722248946,1.906344273,1.498558467
ENSSSCG00000011465,8.923807982,10.69324691,11.14818183,60.52720993,62.74383174,58.78198215
ENSSSCG00000025021,8.925608941,9.095530127,7.980204203,2.81346204,2.491359805,2.246283377
ENSSSCG00000035598,8.93947608,10.27583464,7.809786178,168.2259972,200.6588851,136.6629337
ENSSSCG00000017091,8.949084188,10.42622073,9.346116667,63.43174627,68.03731812,56.69841398
ENSSSCG00000025206,8.963539812,10.81136064,8.052566375,108.9963817,113.8228532,87.6070585
ENSSSCG00000015281,8.978924126,12.19469794,8.956513228,25.98947745,30.76451899,19.59326374
ENSSSCG00000028033,9.007203841,9.139576639,9.604160606,21.96652446,22.52661531,19.1194706
ENSSSCG00000008122,9.077078317,9.600795118,6.095215296,0.471064177,0.834267774,0.488368914
ENSSSCG00000035297,9.178529363,8.818807986,10.79760569,327.4889702,322.1813336,299.7229696
ENSSSCG00000030903,9.194119637,6.171872693,6.372251818,0.540756576,0.478847476,0.420466119
ENSSSCG00000007854,9.232962285,9.121782533,8.714236668,19.97615566,20.60873469,17.74037058
ENSSSCG00000013433,9.273373888,10.95740219,8.161500039,2.207644094,3.047343463,1.61558316
ENSSSCG00000009764,9.326358005,10.48409147,8.336886383,2.458246034,2.23078161,1.663929806
ENSSSCG00000037288,9.329127873,8.549195604,8.164882351,1.652447016,1.266286879,1.284862754
ENSSSCG00000001720,9.334931914,9.608215496,9.260482167,2.685122728,2.106430803,2.447468445
ENSSSCG00000003766,9.347117568,11.30419983,10.69835499,51.34102941,44.42195118,52.00800207
ENSSSCG00000036679,9.377296654,10.52102571,9.677942246,1.653183696,1.613423613,1.50240979
ENSSSCG00000026571,9.390038978,10.22868346,9.668092773,30.93017166,27.05565353,29.58354171
ENSSSCG00000023788,9.425574675,9.686666977,10.01679549,3.125872778,3.115340255,3.428388506
ENSSSCG00000016512,9.479770369,10.46824262,9.275619331,37.62790533,38.54244978,34.18156009
ENSSSCG00000020963,9.498807078,8.255833503,9.559070419,2.727965729,2.919636505,3.011298158
ENSSSCG00000001009,9.522837726,10.01798771,8.697583682,21.6580368,22.84994267,18.89047945
ENSSSCG00000023775,9.531894957,9.779758906,10.47434183,22.00294546,21.21878363,22.87372926
ENSSSCG00000016101,9.544449787,11.57518857,11.31870179,46.73862235,46.78501138,45.67229262
ENSSSCG00000017146,9.547474021,13.96187773,8.408187276,222.6108715,266.2851447,174.2127214
ENSSSCG00000006582,9.551166846,8.534859586,8.495889322,217.8083077,223.1711008,196.4252199
ENSSSCG00000014141,9.55551513,10.63315438,10.82961724,2.651001065,2.81699802,2.803354416
ENSSSCG00000011850,9.564749248,12.76742476,9.208311767,24.74831345,26.74138008,21.39545307
ENSSSCG00000023467,9.568823685,8.918603583,10.15367249,24.40063144,24.98640814,27.31116732
ENSSSCG00000026407,9.575867839,10.26065194,10.03890782,143.1011334,168.5502683,101.1694399
ENSSSCG00000023738,9.612012706,10.06426379,10.32597951,30.45260867,30.85226648,29.31210562
ENSSSCG00000030415,9.618227766,10.47107073,10.17126307,27.97611992,27.55574568,24.75534298
ENSSSCG00000025463,9.685416482,9.684406689,11.62685648,3.334378179,3.717440576,3.61833523
ENSSSCG00000000997,9.761183698,10.61377864,9.377774044,3.162323989,3.264266252,2.997296962
ENSSSCG00000012967,9.783271144,15.1231344,11.9657301,52.23758174,64.50898489,41.33527124
ENSSSCG00000010211,9.830205814,11.13605804,8.60648107,38.40755085,39.84450374,32.57787937
ENSSSCG00000021822,9.905740887,11.28015282,8.879130662,28.35421981,29.47594376,25.91638783
ENSSSCG00000029347,9.945938888,9.519536459,10.47030295,21.88336064,20.57736749,22.68725492
ENSSSCG00000023503,9.948034483,9.943706631,8.30310953,27.53878684,30.00056781,21.72627246
ENSSSCG00000039701,10.0000881,10.30751955,9.76313194,21.55353215,22.21089599,20.93396354
ENSSSCG00000015953,10.00231286,10.32550667,7.004356183,70.802534,75.47497488,60.38029369
ENSSSCG00000010475,10.0203786,12.97258927,11.43868288,33.46685349,36.56892171,40.98087995
ENSSSCG00000011664,10.04529731,9.221042462,10.17342184,3.033544989,3.242683059,2.98773434
ENSSSCG00000039862,10.0566257,10.78932073,8.924380339,48.76796177,67.71016699,53.48756858
ENSSSCG00000010605,10.0902558,11.49978464,9.383286832,38.72751158,38.03272209,37.57109109
ENSSSCG00000029708,10.16636656,10.70306295,8.559835059,50.30493089,48.17153079,40.59705972
ENSSSCG00000010200,10.19005778,10.60504779,9.296856157,2.897921786,2.89689832,3.137906056
ENSSSCG00000008965,10.22627917,9.551027212,9.398170094,29.52147462,28.32573771,30.10127949
ENSSSCG00000025417,10.27007892,10.05982791,10.62313157,3.330847155,3.851175673,3.095361894
ENSSSCG00000023165,10.27686909,12.8659514,10.63648392,88.38224723,92.3788078,79.76810076
ENSSSCG00000006872,10.28363439,12.08731869,10.54363757,2.44188815,2.783301611,2.505626873
ENSSSCG00000015120,10.3309481,11.70845566,10.01421514,1.890844488,1.994192433,1.365606037
ENSSSCG00000037598,10.39036281,12.46661829,12.25056037,39.15345425,36.75466782,39.80527964
ENSSSCG00000016416,10.48071453,11.68949127,10.03207276,0.982711741,1.107533544,1.018812062
ENSSSCG00000023187,10.51038509,9.93816065,10.24929594,1.642395927,1.644581064,1.87903449
ENSSSCG00000015019,10.56851522,10.74656991,11.05408432,0.257210613,0.227763579,0.199994513
ENSSSCG00000035582,10.57016134,11.24914867,9.531938229,22.42682636,23.18512489,19.63048185
ENSSSCG00000013004,10.58876142,10.42161301,9.179241273,2.851691056,2.786440972,1.835037374
ENSSSCG00000024476,10.63546537,10.23105267,8.997222416,1.817946618,2.648408678,2.371111479
ENSSSCG00000003928,10.64841642,12.12627501,8.785945794,37.01831543,48.92276567,33.97224219
ENSSSCG00000017192,10.66077647,17.06506261,14.54960462,3.240233851,4.722872801,2.318784814
ENSSSCG00000000435,10.70087167,9.054620696,10.97084834,38.17911478,36.14397263,31.37744577
ENSSSCG00000038491,10.7229805,14.76983763,12.20773856,3.212884175,3.477287815,1.4804048
ENSSSCG00000012077,10.90587751,8.690656633,8.690409642,531.0967826,526.0849864,490.5586743
ENSSSCG00000001913,10.90867273,10.35861957,12.03412951,39.25075268,42.3323507,38.34499266
ENSSSCG00000024096,10.98471547,11.48052686,12.28329788,30.54084796,32.2221728,30.34651512
ENSSSCG00000009524,11.00386901,11.47581257,11.15700076,2.068219239,2.024547626,2.085850653
ENSSSCG00000002379,11.03122773,10.8602703,12.55156904,2.590293998,2.031599523,2.225086743
ENSSSCG00000033151,11.03791108,10.49975308,13.64542004,1.884774361,1.947159593,0.325668721
ENSSSCG00000010723,11.044596,9.463208546,11.17980183,3.033720381,2.868530557,3.225127182
ENSSSCG00000029592,11.04684476,13.69652594,9.804361285,62.05488153,67.21309083,39.00701904
ENSSSCG00000000260,11.12216646,11.0738475,9.711813796,0.292905483,0.42147931,0.341623673
ENSSSCG00000020927,11.15878614,10.70103349,12.62740501,0.489076703,0.516906984,0.686961671
ENSSSCG00000005627,11.16556473,10.81049106,11.05517019,2.489717403,2.012968168,1.795602225
ENSSSCG00000003670,11.31126799,13.58718561,9.667344032,25.42861653,27.03272684,22.71649985
ENSSSCG00000036383,11.36241428,14.9524892,12.06455844,365.6111211,464.4144458,309.3206531
ENSSSCG00000004674,11.38426826,12.07668534,10.82560144,3.60402452,3.121015051,2.637472833
ENSSSCG00000021586,11.40080638,19.38144999,8.0284248,68.3497609,93.11486897,34.36384464
ENSSSCG00000014960,11.41589874,13.27071648,10.66203582,3.161418543,3.890854137,2.852817466
ENSSSCG00000009881,11.4564476,12.80975331,10.28196036,433.6285045,460.5181938,367.5357256
ENSSSCG00000006702,11.47070972,10.49566748,10.97563543,1.967464413,1.724348235,1.830535924
ENSSSCG00000003763,11.6915008,9.985594227,10.72473673,307.7081504,296.8465022,283.3082076
ENSSSCG00000006172,11.72264502,11.40986301,14.09654522,1.411164394,1.300959376,1.523127556
ENSSSCG00000025344,11.80220989,13.81798053,12.80582712,31.8587291,34.58723116,29.48053863
ENSSSCG00000017893,11.81103644,16.26165712,17.88533895,3.969553131,3.690849289,2.572110189
ENSSSCG00000011495,11.82045755,12.7690797,11.41684723,59.44655814,63.15630515,57.13083751
ENSSSCG00000001229,11.86216713,11.61301812,11.88175426,35.95836299,37.19236821,35.84778969
ENSSSCG00000016364,11.87369452,16.07248618,14.81240919,3.250972537,4.276084714,3.212718899
ENSSSCG00000009720,11.89982316,13.05972605,11.84322614,61.59253991,63.26236829,59.58058937
ENSSSCG00000024674,11.93520663,14.11257409,10.24678662,108.6457106,110.7177191,101.3659493
ENSSSCG00000023400,12.02299282,15.5549815,11.54364103,43.43250671,54.96680401,25.31199264
ENSSSCG00000000370,12.03507098,12.20141737,10.86084302,33.00979759,36.5024472,33.62287416
ENSSSCG00000024998,12.09122717,12.2163969,10.36763186,3.344104567,2.511440849,2.720898746
ENSSSCG00000004024,12.15578375,12.51817074,12.06420398,32.33516073,31.84668013,26.39164642
ENSSSCG00000006348,12.19055754,11.33406277,11.63710098,248.0185493,260.8541674,223.1357456
ENSSSCG00000003470,12.20828643,14.85141637,12.31211958,3.65889284,4.175493665,2.324066399
ENSSSCG00000031465,12.2459736,13.003191,14.9620644,3.169566899,3.28956798,3.780669252
ENSSSCG00000040513,12.37098505,11.13535659,11.71799732,0.78424539,0.925946949,0.474282065
ENSSSCG00000028056,12.43568375,14.58789671,12.49714183,38.50027333,51.51520798,24.21737364
ENSSSCG00000021443,12.44722756,12.89403221,11.91188795,49.53020961,49.65135749,42.41086066
ENSSSCG00000038362,12.53805388,14.10530984,13.98596322,32.86302678,34.48440984,30.93257838
ENSSSCG00000040957,12.54529306,12.07130763,10.78220408,2.467834056,2.913735218,2.325900871
ENSSSCG00000039527,12.57354823,10.97391603,11.05867085,72.04081234,66.55236123,68.74329241
ENSSSCG00000035774,12.57815052,14.95427306,9.856215604,101.1046309,125.7512943,90.93710658
ENSSSCG00000015083,12.58226043,14.92457164,8.332973207,2.601421508,2.589755827,1.591389137
ENSSSCG00000022005,12.59799645,12.41291429,11.16290121,0.963672699,0.910235297,0.999073613
ENSSSCG00000002825,12.61867976,11.76543247,10.45216947,3.810844504,4.311932491,2.725346203
ENSSSCG00000023273,12.75637342,12.92355371,13.39120752,2.243380125,2.513362719,2.402889684
ENSSSCG00000040751,12.7609723,9.771999845,11.20081922,46.35705117,53.59932881,48.81522509
ENSSSCG00000022289,12.78318332,19.05263993,14.27721546,3.0137144,4.229615639,2.27945431
ENSSSCG00000037358,12.80153914,19.66415881,14.53893576,103.5814757,132.298051,128.6297244
ENSSSCG00000016620,12.81478464,13.67196444,15.26806634,3.091705776,2.441775695,3.517146028
ENSSSCG00000015125,12.82458523,15.90535771,10.20062655,2.748710102,3.885501514,2.117655902
ENSSSCG00000017497,12.84678958,13.61661234,13.74746629,3.25198803,3.135273633,2.533575717
ENSSSCG00000023379,12.85346202,11.71389634,13.86026808,291.8043435,285.2177432,271.6970943
ENSSSCG00000012890,12.86780036,16.5769144,15.17390236,106.9495555,116.4013326,85.66352052
ENSSSCG00000015411,12.87811195,18.95034309,12.22747623,71.26687468,75.05419412,73.8991356
ENSSSCG00000012394,12.89451825,10.28481911,12.46855441,1.823070439,1.097760893,0.982821675
ENSSSCG00000034395,12.90808065,14.00610427,14.55798464,32.12746607,31.23742746,32.89078138
ENSSSCG00000034570,12.94570663,10.29580466,10.5557626,1104.22459,1072.134647,1049.152481
ENSSSCG00000040401,12.9931268,11.98421872,11.0849112,2.335046426,3.195561274,2.20075029
ENSSSCG00000006981,12.9967091,16.4310806,16.90166578,5.155761492,4.626748818,5.576839301
ENSSSCG00000017705,13.05548097,12.71185539,11.19762016,1050.03646,1008.433639,1017.583068
ENSSSCG00000015644,13.23638006,14.74193987,12.50252035,32.76654257,35.09675623,30.56601953
ENSSSCG00000040778,13.25848502,14.37223307,12.02920703,28.82370765,27.88820792,26.40784234
ENSSSCG00000035078,13.28504627,14.05481643,13.35163155,120.8505789,110.9068684,104.9441252
ENSSSCG00000008334,13.36148864,15.50169634,13.3008782,74.53890896,81.86567967,69.029051
ENSSSCG00000022303,13.37677324,15.31216872,16.34049847,5.099742081,4.281638816,5.439448721
ENSSSCG00000017565,13.38220804,12.58645358,13.14997362,2.551526361,2.987019406,2.017569458
ENSSSCG00000008599,13.44704896,13.26063036,13.70568836,2.270732722,2.215945585,2.402192883
ENSSSCG00000029189,13.54069384,18.452697,15.184406,1.17546812,1.065100208,0.935242583
ENSSSCG00000022128,13.5481463,14.27106314,13.61296366,3.30767096,3.229941211,3.394441184
ENSSSCG00000004411,13.55547733,12.90305146,12.95967217,37.32779895,40.76124344,36.99468869
ENSSSCG00000025393,13.57203169,12.82935092,12.33119829,2.337719206,3.635267535,2.068923658
ENSSSCG00000000840,13.59054407,14.74403188,14.70115807,32.59597302,30.33140633,30.52441387
ENSSSCG00000001341,13.69229324,12.30726369,13.89173064,47.00181397,48.03651689,43.63435587
ENSSSCG00000016158,13.75390017,12.00674101,13.54181451,4.413791231,3.666712331,3.648167052
ENSSSCG00000016999,13.91954604,10.90130951,11.34981873,73.13584268,84.57829258,57.14980837
ENSSSCG00000040847,13.94268656,17.08874299,13.50560546,48.88226023,49.66461543,45.11652578
ENSSSCG00000010438,14.09755487,14.97613684,16.58559212,55.33447404,53.65791752,59.26530014
ENSSSCG00000015375,14.10758792,17.15358653,16.6494167,54.59614965,54.77818221,52.51163252
ENSSSCG00000001560,14.14599048,14.95723045,14.69751634,5.30080418,4.557219319,4.668533963
ENSSSCG00000004761,14.15834514,12.22953551,13.91972333,76.02146557,69.59375547,67.53727874
ENSSSCG00000032015,14.22823168,14.76786408,15.48794271,76.79765574,73.18366962,77.73065525
ENSSSCG00000025593,14.24794894,16.98630266,12.16004999,146.3402301,152.844282,133.2079518
ENSSSCG00000011133,14.24806085,16.65882702,13.06750109,46.98411177,50.27612575,37.45497331
ENSSSCG00000024132,14.2931476,15.47993838,16.1265045,72.14021754,60.13204359,70.41994898
ENSSSCG00000025545,14.30902493,13.44937866,13.69463161,47.7187441,46.76012249,40.47245669
ENSSSCG00000033000,14.31462547,14.48901702,13.01447389,1.162056867,0.847426205,0.938992821
ENSSSCG00000012061,14.39748378,12.02871612,14.58546798,3.5924634,2.72672259,3.923957276
ENSSSCG00000011950,14.43204949,14.71098882,12.49811687,66.67689843,63.02187754,53.0888784
ENSSSCG00000006280,14.64982744,13.71752506,14.54970259,36.25376883,35.87018643,36.96756714
ENSSSCG00000036206,14.77617574,17.26972592,15.75167556,4.888506906,4.660009081,5.317338464
ENSSSCG00000017137,14.78242125,21.33890459,20.41437856,2.709331605,5.001619581,3.42776138
ENSSSCG00000000769,14.89091158,14.42471286,13.75552435,65.94171588,66.87682096,61.89634165
ENSSSCG00000040275,14.96098279,14.85965952,15.81350926,5.167886378,4.359791771,4.669914022
ENSSSCG00000031102,15.02146052,18.29773791,17.25186877,4.511460956,4.094835522,4.209472202
ENSSSCG00000017877,15.06638144,16.07367722,14.21371225,36.0228802,38.69279963,31.79588062
ENSSSCG00000027894,15.12669111,15.43653757,16.22484271,69.9577798,69.06378159,68.63421029
ENSSSCG00000015235,15.13248155,17.22691378,13.75591726,49.25064073,55.04399647,46.82245752
ENSSSCG00000016270,15.14638365,13.35187552,15.2635389,3.220735924,1.88111067,1.42087276
ENSSSCG00000009844,15.1548249,14.36216964,16.73451372,2.079789431,2.754785582,2.409860925
ENSSSCG00000017754,15.19925799,18.96536879,13.62144221,58.24492129,67.42410384,46.1069758
ENSSSCG00000030165,15.2018631,19.70342474,14.37522497,45.17092473,60.90642884,44.27152847
ENSSSCG00000016922,15.23698874,16.56573197,16.51621824,50.1545685,48.89254133,49.62991906
ENSSSCG00000032372,15.25377625,17.26621515,15.60453571,34.6117674,34.3209499,36.03769221
ENSSSCG00000034260,15.26603678,21.32318349,17.49898269,47.04106808,64.4709926,56.25651963
ENSSSCG00000011010,15.32352699,16.4182651,17.64293913,37.30019197,41.28255616,42.91284928
ENSSSCG00000011680,15.39774617,16.16006994,18.76619035,2.975109284,2.572512439,3.064241667
ENSSSCG00000004154,15.46342852,17.91848618,13.97628886,295.2591069,368.7421955,274.2640072
ENSSSCG00000032116,15.5118479,19.52412675,16.78572454,5.605047938,6.188070211,4.339347038
ENSSSCG00000000396,15.52532937,14.85453911,14.67769768,206.2341967,212.5723606,204.0093087
ENSSSCG00000026502,15.53792682,16.98932373,11.92567389,44.03783574,45.99919997,39.32651737
ENSSSCG00000007687,15.65386278,20.48285118,16.83919798,56.48929134,64.01938859,41.57299602
ENSSSCG00000015014,15.65461144,20.92827679,16.13349543,115.2289961,118.7746175,114.4259807
ENSSSCG00000001507,15.67572928,22.19669721,12.68193023,95.83503867,119.1147237,53.15019383
ENSSSCG00000036472,15.76147647,20.97845755,20.97634625,68.88708902,67.65250048,52.52762421
ENSSSCG00000027525,16.16918308,17.11331716,13.03989717,4.057870175,3.828247106,2.928675867
ENSSSCG00000035400,16.24860846,17.50349927,15.12135866,39.68773718,45.75801677,35.09558526
ENSSSCG00000034476,16.25466078,15.77567218,16.44753793,85.35121048,81.24051175,82.93381817
ENSSSCG00000023478,16.35897183,16.38128637,14.44432843,3.428694596,3.247981692,2.975985299
ENSSSCG00000000062,16.42218244,18.37326888,17.11000187,0.946939776,1.006234026,0.736294499
ENSSSCG00000030183,16.44178852,17.31040895,15.74446313,61.33205768,60.55406028,57.75392294
ENSSSCG00000003473,16.4636703,20.69727004,17.59819602,2.807310517,5.079908246,3.163519812
ENSSSCG00000021173,16.4695373,18.53100941,16.28587972,48.59439884,45.91712989,44.92956289
ENSSSCG00000033880,16.52792006,18.43074145,17.17091139,2.590128422,2.718334551,2.088549445
ENSSSCG00000029080,16.66854475,16.14788222,22.05121825,1.800676818,1.926716972,1.400119068
ENSSSCG00000013888,16.68545052,15.76246903,15.76059475,1.655109339,1.510035161,0.909952519
ENSSSCG00000032580,16.68912122,17.25963503,17.81186917,3.915373655,4.339087647,4.132126399
ENSSSCG00000023177,16.70650431,18.20052565,14.49035439,40.3155451,44.33706754,36.40344964
ENSSSCG00000016098,16.76332319,18.11034392,18.18667017,40.96407232,37.90714582,40.87792431
ENSSSCG00000009422,16.90350548,18.35165051,16.08155339,78.9969676,84.3157391,65.25525012
ENSSSCG00000005724,16.97341777,19.77981435,17.49784627,105.4507809,112.660706,101.1495847
ENSSSCG00000012318,17.02326461,17.24392327,14.55135821,4.546218483,3.835046823,3.62174185
ENSSSCG00000021902,17.1343586,18.58672752,15.53740632,217.1666985,231.1611352,219.5456643
ENSSSCG00000010046,17.14306568,18.65876704,18.15435684,6.663750003,6.435124996,5.462894214
ENSSSCG00000016438,17.17999874,18.47913454,18.80967138,84.38359231,84.93973476,78.93077534
ENSSSCG00000008162,17.22678916,16.82157853,16.36622566,3.244834562,3.462750524,3.306530029
ENSSSCG00000012620,17.24529101,22.75306804,16.91066838,44.68179912,44.32136225,37.044817
ENSSSCG00000010445,17.29288232,17.11127084,20.65318406,5.007448385,6.651247887,6.210271781
ENSSSCG00000024692,17.38217688,18.11492189,15.78690858,38.32955568,46.05493295,35.85264607
ENSSSCG00000011810,17.40081787,19.28565359,17.2339195,58.21125395,64.55928275,49.93937944
ENSSSCG00000016877,17.41244116,17.45425107,19.40968814,6.661538113,6.118378127,6.308781321
ENSSSCG00000011904,17.43397136,16.74382793,15.06665962,41.49135043,44.20358112,37.00005886
ENSSSCG00000022101,17.45275379,20.46188831,15.52665069,55.06654146,59.52025548,54.1460277
ENSSSCG00000012915,17.50863631,21.05597965,20.86538603,42.58781884,51.66724721,40.26222946
ENSSSCG00000010798,17.51303269,15.91573683,16.3315334,5.439303398,4.751489981,4.206477548
ENSSSCG00000013017,17.70216121,21.92199956,15.54109166,65.56966693,74.11748131,44.36125966
ENSSSCG00000017445,17.70271047,14.49324796,14.28100315,0.83073945,0.588505079,0.516754204
ENSSSCG00000007007,17.74842898,14.78526686,16.8255026,729.777039,705.3164559,740.9944542
ENSSSCG00000012062,17.79217364,19.05046963,18.80372469,3.170804362,2.855515906,3.128973985
ENSSSCG00000000488,17.86804306,19.48442126,18.95995537,48.04370195,45.70488845,48.98266987
ENSSSCG00000010513,17.89183417,23.99206999,16.27285496,46.08649275,46.55273733,45.99734693
ENSSSCG00000014171,17.89198018,19.02725046,18.81489141,47.47392574,47.61935259,44.20954584
ENSSSCG00000000932,18.00379358,17.30278006,24.25401485,6.261332339,4.158372717,6.39588401
ENSSSCG00000011825,18.02352282,21.05592357,19.6000541,49.10086728,51.27548308,52.69165359
ENSSSCG00000037582,18.09252322,21.28052348,14.91542069,4.762086077,5.310162209,3.657054277
ENSSSCG00000034621,18.20315166,18.00194032,20.40859649,85.51634234,110.2114208,68.67859331
ENSSSCG00000023732,18.27339238,24.21049423,23.52614054,5.430358109,6.31136324,5.102046627
ENSSSCG00000017103,18.5097776,21.5894702,21.77588318,4.501503508,5.215911863,4.865458228
ENSSSCG00000009676,18.71404145,23.40308986,15.1743682,4.588696623,4.997926334,3.349114058
ENSSSCG00000027786,18.81579598,31.28586296,22.10590497,72.82537464,92.14812709,52.18426921
ENSSSCG00000034114,18.84702984,18.00061963,17.77660477,3.505247712,3.608005199,3.168115146
ENSSSCG00000002841,18.95922484,20.42590895,19.0956028,58.30854016,61.23363543,58.15937434
ENSSSCG00000006742,19.16163137,19.20588781,18.68791981,107.3049262,106.9183994,102.3431578
ENSSSCG00000025423,19.34098029,21.60763097,19.73209097,86.7771684,104.2547175,75.01843365
ENSSSCG00000029763,19.37007262,21.15838043,21.93878974,84.16407497,86.82631018,83.27345545
ENSSSCG00000011014,19.40939089,15.36255633,21.42969102,4.833932142,2.394185914,3.737396269
ENSSSCG00000014406,19.41330025,19.77340528,19.10062676,1.731478983,1.699504633,1.751830503
ENSSSCG00000002959,19.43459397,12.60312833,12.33965734,41.88078592,48.78429344,37.00839142
ENSSSCG00000005425,19.44718614,20.44331813,20.61557267,7.037086892,6.488699631,6.556555418
ENSSSCG00000017084,19.45571,23.22979182,18.20737253,2.32818244,2.545747283,2.237811348
ENSSSCG00000005981,19.50858609,24.44737483,18.73759096,66.93029621,82.13577893,69.14095413
ENSSSCG00000006531,19.66442535,27.32231795,14.57647218,0.394286131,1.047437574,0
ENSSSCG00000016220,19.75637476,23.4054304,24.11653803,55.82264002,55.23837305,50.82847417
ENSSSCG00000016824,19.80387603,22.91330611,19.58744384,52.02659473,66.44718797,57.27579212
ENSSSCG00000022031,19.83404059,32.68052957,24.99374229,74.12886438,74.37564522,70.91495296
ENSSSCG00000011912,20.05073449,20.74207384,22.18945134,45.14851441,44.3788708,46.24675816
ENSSSCG00000012816,20.08775435,21.82824002,21.55170581,4.005296252,5.587338947,4.721258827
ENSSSCG00000027340,20.18595966,23.36087432,20.8672599,86.81082703,86.85119197,87.00031984
ENSSSCG00000002051,20.21903615,19.67947958,20.03537963,5.595877533,5.841646449,4.967805764
ENSSSCG00000003551,20.31936101,21.98365471,21.73102371,165.8572419,183.1589151,149.995642
ENSSSCG00000029649,20.33526838,20.12059006,23.05477479,6.343577139,6.143950172,6.81638334
ENSSSCG00000011390,20.37297085,18.74423798,18.71220817,50.60695971,51.01032761,45.76386932
ENSSSCG00000008785,20.41599524,22.53552256,21.14727624,6.413537217,5.21605059,5.802211441
ENSSSCG00000000554,20.59559225,21.88726961,24.12688123,48.82194073,44.3554305,53.97727637
ENSSSCG00000011000,20.59640663,20.94340776,22.54890085,51.61450952,48.06345852,54.03838775
ENSSSCG00000032269,20.68430326,22.11590997,16.77530886,42.00709184,45.80197615,39.51071551
ENSSSCG00000006776,20.75811211,23.19293741,19.35734603,152.9725828,168.7959687,124.6579103
